filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
sangeethagnyanamu.mp3,0.243219204,0.086338565,973.8455823,1144.973279,1826.766725,0.047061471,-239.9936695,173.7730231,-13.1239494,38.94583325,-4.093898971,-11.36460883,-1.62546042,-5.788869111,-18.46913012,4.815059795,-1.482449056,-6.779437116,7.798818334,-7.711903678,5.505762236,3.305673958,-0.08604901,5.035927987,1.924542044,1.907832568,Dhanyasi
05a-dhanyasi-alapana-dkp-c04.mp3,0.247020484,0.131338209,1368.313744,1871.881668,2659.444317,0.048198432,-207.2926732,131.8950573,11.32656001,-5.151288483,-7.215311888,17.17148138,-25.6723061,-3.79490569,1.021041595,3.114591531,-18.39148465,6.925816965,-3.487065054,-5.482274571,-10.46859643,5.418206691,-6.68132979,-2.851158405,-6.272178806,1.53624531,Dhanyasi
05c-meenalochana-dhanyasi-neraval-dkp-c04.mp3,0.265935003,0.193770647,1219.213913,1630.064323,2150.302165,0.056624472,-168.2139943,152.9881785,11.81902561,-8.515604605,-9.871347317,16.82441894,-20.68620682,-9.315954812,-10.34468701,-5.239806749,-18.21157924,5.305274318,-2.018170235,-0.844322669,-8.838700527,2.491431292,-4.823512342,-3.851802125,-7.687145672,1.398376077,Dhanyasi
05d-meenalochana-dhanyasi-swarakalpana-dkp-c04.mp3,0.316655104,0.150859535,1437.482254,1857.294594,2875.413721,0.065396247,-158.8945506,129.954245,10.89350524,35.45309539,-3.642152253,-19.741622,-20.79466381,22.16121371,-11.50514294,-7.91824163,-17.28927986,-1.958384703,-5.45427278,9.70419093,-11.09198669,0.148873414,-3.284235449,1.212541625,-9.492380685,1.623602328,Dhanyasi
06a-dhanyasi-alapana-dkp-c06.mp3,0.251901988,0.148239732,1734.774646,1862.579118,3889.761312,0.075633434,-116.3459394,117.970378,-22.12672276,48.93848778,-24.41676624,20.73114307,0.083462713,-7.541972509,-0.928282574,12.03758472,-12.17244064,4.860752517,0.934656578,3.286946414,-8.158664202,-2.422144283,0.161152509,0.119821477,-12.06360951,0.2270059,Dhanyasi
06c-meenalochana-dhanyasi-neraval-dkp-c06.mp3,0.324308546,0.149911463,2259.903923,1658.045847,3779.5708,0.16572345,-98.76824451,92.71054098,-61.17150713,63.85268825,-1.919092281,3.613682563,0.34758208,4.881861411,-4.487059699,5.012531864,-6.771384549,11.44612322,0.725137684,0.619622168,-11.41689354,-0.740507281,-4.734456182,-1.847060931,-12.40923014,6.747780034,Dhanyasi
09d-rtp-dhanyasi-pallavi-swarakalpana-kadaikannvaithennai-dkp-c03.mp3,0.259343256,0.135648072,916.001995,1246.188032,1278.338662,0.04883436,-228.8047663,175.3155697,15.94131388,-18.21921796,-38.17152044,3.250576901,-6.225477182,-42.05182142,-15.55958262,7.340616,-21.27440545,-11.96841695,4.795098302,6.517521992,-7.691031533,1.887298498,8.335954498,1.347769006,-6.608191206,3.547155265,Dhanyasi
09b-rtp-dhanyasi-tanam-dkp-c03.mp3,0.194246803,0.178310111,840.8711866,1202.766907,1016.465918,0.044330723,-236.9265949,163.7284759,21.69427745,5.198345728,-39.13992705,-18.38270789,2.605340392,-31.91196012,-27.97169997,6.563102104,-10.7107139,-16.65053283,-6.310817369,13.24471736,2.131636081,-9.075264586,3.021741619,11.69188541,-2.272500759,-0.984696442,Dhanyasi
1raga-dhanyasi-arohanam_avarohanam.mp3,0.264820322,0.151747406,2461.490018,2231.36281,4735.640449,0.12338305,-193.3216445,61.93013164,-31.60698976,2.111991677,-21.8376688,-3.261991358,-16.66141072,-10.89671853,-15.87099332,0.267862427,-15.52600254,-6.858265668,-16.37691147,-0.37242649,-6.44957386,-5.273495081,5.467009084,0.411873362,-4.221983566,-3.160303299,Dhanyasi
raga-dhanyasi-signature.mp3,0.224985127,0.126964688,2313.972844,2124.494334,4385.431153,0.106740888,-194.1120761,68.8423806,-37.87840222,18.72593068,-18.38548158,-13.30046927,-21.5678723,-11.82191055,-19.49725436,-7.225237105,-15.32232334,-6.606058449,-26.71638875,5.563786206,-5.397827753,-9.107474991,11.12644208,-0.492487276,-4.779010576,-3.325685624,Dhanyasi
raga-dhanyasi-carnatic-balakrishnan.mp3,0.232369413,0.144851416,2314.530767,2087.483227,4360.848558,0.110211001,-163.5356345,63.47160631,-47.47172701,2.039845383,-34.40334328,-14.48011587,-20.58952695,-10.16056328,-14.2620776,-1.491698974,-18.76261784,-7.959451363,-20.20747858,1.841145874,-15.98513408,-6.322669886,9.4710714,3.298412598,5.59140046,2.565794514,Dhanyasi
jalajakshi-hamsadhwani.mp3,0.290871592,0.071787566,1112.597373,1716.979405,1725.055771,0.055131572,-247.1099358,175.1623411,5.797028473,-4.048104473,30.76399742,-34.48931466,-6.485898484,-6.483698686,-1.113720014,13.29192964,-15.33232441,13.42556015,-7.450086634,-7.0818057,-8.495432744,-0.698613179,-1.649456339,3.862125698,-9.129915172,4.709952899,Hamsadhwani
raghunayaka.mp3,0.311114347,0.06929449,1351.227365,1249.518304,2594.669743,0.068461112,-242.7216069,145.0571528,-39.22850998,36.17692763,-1.701943905,-23.40298057,-6.26401214,-3.980732802,-18.54439463,1.257057715,7.764707456,-7.609733353,3.209994404,-0.767672594,6.0678787,-0.171481409,-3.487587103,6.011479943,3.006737774,3.068123118,Hamsadhwani
001-parvatipathim-hamsadhwani-krithi-dkj-panchalinga.mp3,0.368063069,0.043465078,1640.346204,1453.082415,3168.092818,0.100338538,-227.4781467,148.1017669,-69.47435459,43.32823299,-23.61746915,-2.663200344,-5.513540944,-3.34952759,-10.54707639,2.43017409,-10.3547197,-0.109334581,-6.081458474,-2.972115331,-5.309746758,-4.43724302,-4.172298657,-2.61097388,-7.690479015,-3.230062516,Hamsadhwani
vaaranamukhavaa_hamsadwani.mp3,0.300562338,0.060237218,857.6977204,1324.866212,1746.226547,0.007359076,-326.2574525,161.1931485,-32.28559534,0.556315276,16.31803794,0.217960855,2.742765686,23.21126612,2.416105596,4.833767539,-6.558615003,-0.860910622,1.424475459,10.71392736,7.764994404,-1.161210445,-8.980128998,-0.346596238,3.50557627,-2.718418003,Hamsadhwani
vatapi.mp3,0.279521517,0.074909255,1038.626261,1135.2184,2060.063921,0.048285716,-241.6718317,177.7675417,-28.22726846,39.99334706,-4.181803282,-13.10935742,1.275301997,-11.73885077,-18.81324402,7.940883622,3.899943382,-2.897436519,3.719731462,-3.575554956,4.063283361,1.502294038,3.347582368,0.905012131,4.871536729,3.888958892,Hamsadhwani
01b-vatapi-hamsadhwani-swarakalpana-ssi-c07.mp3,0.392829027,0.024993863,1775.975205,1480.665577,2919.811112,0.131459312,-259.4020163,131.8498621,-74.96918998,23.50726554,5.902633697,6.919965339,-7.530556137,8.396075639,-10.27941857,5.158775421,-7.121413045,-1.835412655,-7.097775322,6.001079717,-6.786997798,6.793887369,-1.25570163,4.431669156,-6.452151088,0.084722198,Hamsadhwani
01b-vatapi-hamsadhwani-swarakalpana-ssi-c17.mp3,0.334363205,0.066052586,670.5894562,822.6277293,1146.508718,0.039673206,-292.1278999,214.9885773,-4.904082581,2.251162335,12.60767564,8.733993975,-1.381287496,-7.536312698,-1.99414146,-6.618409696,-9.384128184,-5.734166836,-2.643144409,-3.042054059,0.729172342,1.325435835,-1.074769621,-1.157735258,0.337399632,1.975908615,Hamsadhwani
01b-vatapi-hamsadhwani-swarakalpana-ssi-c16.mp3,0.336514222,0.094343647,349.1026552,545.1113357,486.4716763,0.02380449,-355.255307,187.041906,74.29042938,24.89184326,19.98724691,11.4438935,3.249503686,0.434381902,-4.410994533,-6.863741709,-3.84395994,-1.628459417,-2.777606367,-4.115236397,-3.369882866,-1.633569438,-0.712118282,-1.297406515,-3.302952774,-4.080387397,Hamsadhwani
01b-vatapi-hamsadhwani-swarakalpana-gnb-c01.mp3,0.358734114,0.059580099,812.2117777,1511.86964,965.4698439,0.034963545,-291.4569583,166.3886405,52.05683312,21.45402398,0.040349567,-12.02276906,-16.67885964,15.81338599,11.23801572,0.438009526,-10.3425803,4.05327404,0.296919874,5.485608586,-4.689062608,-3.303437462,-5.111565212,8.369075495,3.485509454,2.747196608,Hamsadhwani
01b-vatapi-hamsadhwani-swarakalpana-ssi-c10.mp3,0.31980917,0.091284983,403.2082124,555.7044419,602.992175,0.02649698,-348.1667114,213.1803939,61.19352746,0.614448782,9.333597953,11.23073862,1.428286433,-1.613287809,-0.695509151,-2.183895937,-4.354569982,-6.780316537,-9.134442459,-6.031860699,-1.082449472,-3.307916274,-6.078581246,-2.845724644,-2.251480605,-5.044563039,Hamsadhwani
1raga-hamsadwani-arohanam_avarohanam.mp3,0.241589978,0.082858287,2621.317981,2269.279375,5010.431911,0.137998781,-269.2311113,46.22971328,-25.53077177,15.03330891,-21.00374171,-5.526736582,-14.52955208,-5.897030906,-9.811005673,1.320475213,-8.882554019,-3.909589415,-12.91336279,-0.08086766,-6.755855486,-7.088527127,8.078939369,2.915872621,-1.420630195,-1.117299315,Hamsadhwani
raga-hamsadwani-signature.mp3,0.239830044,0.078304902,2476.702605,2153.260895,4615.204052,0.127910417,-235.6738946,61.91747007,-33.02304627,22.52477496,-24.27545873,-14.23108532,-16.66781339,-6.667774537,-16.68110859,-2.923476223,-9.397688663,-0.613071187,-16.20912978,5.001686691,-4.086012197,-1.987006379,11.98387644,-1.278260423,-3.671612961,-1.836239335,Hamsadhwani
raga-hamsadwani-carnatic-mooladhaara_moorthy.mp3,0.232848347,0.079624057,2427.07331,2097.29685,4446.425231,0.126140362,-227.8507794,58.1703293,-38.26843823,16.14304182,-32.4704489,-18.55504526,-21.38654223,-3.564480288,-10.03015269,-0.347429801,-14.80897022,-0.730836393,-16.18359788,1.068835439,-6.232444036,-6.09763821,12.7480365,0.449704628,-0.148246891,-0.488420009,Hamsadhwani
dinamanivamsha.mp3,0.274808091,0.035183277,1599.513474,1680.184592,2809.876799,0.083731591,-309.6795552,127.1363845,-30.45366645,33.57642268,12.38158,-42.34447987,-14.73262312,5.098477684,-23.52320426,8.002114057,-5.168168134,-7.251895123,2.725546002,6.913823853,-1.780414617,7.850168476,-5.685526105,13.15116984,4.838487,10.31116728,Harikambodhi
Endaro.mp3,0.295879305,0.638283372,1551.750745,1962.985028,3074.461502,0.046432628,-7.865022401,120.2244957,-10.84770611,20.65554799,-0.843674044,-4.741254874,-5.911372456,-4.896483871,-11.61436569,2.252540844,-3.366947316,-2.035464537,-4.110103402,0.946926274,-2.155824819,-2.044628539,-2.826289347,1.375511633,-4.916440716,-2.154870967,Harikambodhi
a1_entara_hari_kambodhi.mp3,0.274402535,0.115840085,1237.801562,1363.191013,2677.653184,0.063238798,-199.4866047,142.3684024,-34.14093338,63.62300861,14.79806794,-8.176052484,11.70059175,-8.565960972,4.448848296,2.416612587,-8.181031164,-3.256366867,-5.561988323,-4.339628498,-3.2960941,-8.377043747,-6.885395447,-2.088501932,0.189556307,1.900276385,Harikambodhi
ramanannubrova.mp3,0.240922896,0.651017189,1612.746678,2022.242182,3170.236141,0.047097745,-17.73808337,108.5081388,-13.26735052,18.6000615,0.375129968,-6.687781807,-8.823006942,-9.252955426,-15.59194721,-1.571902041,-5.976736082,-0.91320461,-2.198102102,1.332641422,-1.867868187,0.288038312,-5.046104484,2.215997134,-0.846345249,-1.441043334,Harikambodhi
02b_dinamani_harikambodhi_swarakalpana-ssi-c09.mp3,0.304263877,0.070770778,1379.125144,1469.207729,2638.361024,0.073091141,-204.0502732,150.6729086,-41.72793163,28.729002,-1.65522544,0.732855731,-3.022596801,-2.817934888,-17.62277448,7.95581991,-14.47292405,-6.219930532,-8.703585574,-3.12089229,-3.312794726,3.216341895,-11.75276733,-2.215643566,0.259764434,1.048835171,Harikambodhi
04a-harikambodhi-alapana-dkp-c06.mp3,0.318142046,0.11606434,1723.436455,1592.125168,2874.070239,0.109327957,-139.3269649,122.9216515,-58.99549207,24.55131215,6.178040858,6.356192024,-12.28572875,12.21357495,-3.51249442,-0.378194776,-7.970472146,8.115238583,-5.119840495,1.645958798,-12.76987375,0.406605978,-4.937310255,2.020305221,-7.547414344,8.424730325,Harikambodhi
03b-dinamani-harikambodhi-swarakalpana-ssi-tisai1960.mp3,0.32624126,0.028763123,1647.866504,1895.112895,3039.462236,0.089829014,-263.2156606,129.2460591,-21.26473618,19.41204455,6.253174892,1.352721126,-11.95352633,12.39590174,-2.693006983,8.540271809,-8.951185611,3.250736416,-7.572247872,3.276536444,-5.714939257,13.75484791,-1.813582606,2.722115936,-8.86963957,1.941386645,Harikambodhi
03b-endukunirdaya-harikambodhi-swarakalpana-ssi-c02.mp3,0.326477101,0.010251181,2823.913456,1868.787118,4346.282715,0.22091085,-448.3448396,2.981220626,-20.83691973,124.4353065,25.28295878,2.939122815,5.38294864,17.8591047,-10.77598208,13.30492546,-1.765308618,-4.011770264,-20.67336052,14.20235106,11.68497297,30.94634516,1.04331557,15.93909744,8.485031115,-1.370428335,Harikambodhi
03b-endukunirdaya-harikambodhi-swarakalpana-ssi-c02(1).mp3,0.326477101,0.010251181,2823.913456,1868.787118,4346.282715,0.22091085,-448.3448396,2.981220626,-20.83691973,124.4353065,25.28295878,2.939122815,5.38294864,17.8591047,-10.77598208,13.30492546,-1.765308618,-4.011770264,-20.67336052,14.20235106,11.68497297,30.94634516,1.04331557,15.93909744,8.485031115,-1.370428335,Harikambodhi
04c-sanithodi-harikambodhi-swarakalpana-dkp-c06.mp3,0.271374142,0.102067389,1683.411061,1620.705339,2809.683088,0.111430429,-156.2319231,122.8670976,-48.85312522,25.7161764,8.733743625,0.609518864,-10.16849962,9.941779433,-7.479079409,0.236058452,-5.793819739,10.94768845,0.925717416,6.396872409,-10.08850039,-0.377843389,-5.440336976,1.382231955,-8.065656916,2.568796963,Harikambodhi
1raga-hari_kambhoji-arohanam_avarohanam.mp3,0.231244239,0.096757859,2348.437114,2219.081816,4672.095147,0.111934568,-259.1061854,61.67410757,-20.18811444,13.79075613,-20.36405822,0.517347028,-5.660350677,-4.852829535,-7.176653445,7.2703686,-10.14000435,-3.502124224,-8.977112578,2.335171798,-4.087492788,-6.135183624,3.667824071,0.502978123,-0.08529332,8.980483897,Harikambodhi
raga-hari_kambhoji-signature.mp3,0.206157203,0.114183106,2201.097648,2168.263051,4379.838519,0.091762301,-224.2670885,66.9335421,-19.69947341,22.19396667,-22.46328288,-4.011221395,-2.313993974,-6.528577531,-14.88412138,2.280185412,-9.811688959,-2.618175896,-14.11444542,2.351829003,3.573647751,-6.685407037,8.241095321,2.224374159,-5.901555218,3.911671762,Harikambodhi
raga-hari_kambhoji-carnatic-enathu_manam.mp3,0.205886135,0.119160004,2057.337584,2124.600185,4044.830368,0.078422276,-212.7719643,74.24195642,-19.78139374,29.73792509,-17.23207001,-13.67899259,-12.51268894,-0.897999988,-13.1812514,-5.410099422,-12.91169114,3.138172477,-14.64373979,-3.869902079,-3.759329643,-11.71439056,5.261618662,-1.134233723,-7.972720088,4.050364448,Harikambodhi
bhajare-gopalam-sowmya.mp3,0.268526423,0.088381313,2549.818568,1892.145422,4480.780876,0.179639607,-156.8464786,64.28469877,-58.69516971,30.45731746,-21.96265639,8.643242797,-18.00968359,-11.38369766,-8.346024584,1.955753797,-4.896498784,-4.470271983,-6.170081355,-3.326390284,-5.716495313,0.264813229,-2.143138985,2.233471433,-4.69786476,-1.496559401,Hindolam
govardhana.mp3,0.218413365,0.604340911,1991.351491,2189.238268,3872.371032,0.069433707,-35.79836784,78.0531925,-13.22180045,29.1299909,-0.373327722,-15.41395171,-7.454663296,2.920172488,-17.19954393,-2.875362082,-4.532410162,-8.642415006,-7.051367444,-1.604517621,-8.482429021,-3.799248115,-8.241194199,-0.44410549,-7.611962737,-4.853409861,Hindolam
MaaRamanan-R.mp3,0.281702381,0.071404904,908.1012383,1216.005268,1687.000865,0.02405274,-299.8252544,168.3826964,-46.67725361,0.267240546,-2.666413473,-14.59089197,-2.631720558,11.02779924,-11.6485546,3.360566088,-4.783592137,1.382344696,2.286784552,15.77533697,11.17690942,1.576499239,4.534721574,1.019291114,-8.983923776,-5.026387537,Hindolam
NambiKettavar_Hindolam.mp3,0.295007911,0.072748341,855.9361306,1236.849275,1671.910126,0.023458471,-307.7337158,157.8638585,-42.50835102,7.45606867,6.752011544,-8.569194723,-6.450193967,-0.293727597,-12.44833131,5.896315298,4.572420506,9.061236655,1.43632111,3.622601353,6.673652684,5.735988528,2.33639087,4.430106855,-2.356846573,-2.158112584,Hindolam
samajavaragamana.mp3,0.259173054,0.138755038,1110.59754,1501.305854,2245.989321,0.042369663,-210.3105269,140.8035415,-25.99559989,26.6277452,22.58156569,-21.51924004,-16.33915283,11.02982153,-12.79052558,5.555538327,-4.265498603,-0.702360465,5.949460922,6.504349074,5.568635076,-0.083122729,-4.789949508,7.017136082,-1.684581977,8.222089858,Hindolam
08a-hindolam-alapana-ssi-tisai1960.mp3,0.349014414,0.021789366,2237.086865,2561.399564,5861.061696,0.181559859,-301.4232538,118.7335042,23.58687361,26.48370208,-20.84808662,29.19487021,-15.29862472,10.13987423,-5.632642593,-3.46714359,10.06208379,-10.83097499,5.594383555,-3.690263007,-5.90643817,18.33372714,-14.85626137,15.87417767,-22.30461606,6.943716385,Hindolam
08c-govardhana-hindolam-swarakalpana-ssi-tisai1960.mp3,0.35085114,0.018770307,2355.296504,2638.11714,5727.744549,0.196139716,-316.4231288,110.069315,33.76362118,22.79064282,-20.395766,26.28244623,-13.91237213,10.28132417,-1.082249843,-2.463054014,3.107492897,-8.096090327,0.953865048,5.13884668,-12.21107795,22.39650761,-14.13196002,18.23241889,-20.45591938,3.707239671,Hindolam
22a-FILLER-hindolam-alapana-ssi-c12.mp3,0.314102795,0.062396362,852.7442436,1011.588625,1438.525447,0.051406125,-285.2130554,180.5386552,2.088766446,-13.23146588,6.916549891,-6.741436745,-8.211497987,-9.153746463,-10.21912661,-1.477417338,-2.104577714,-8.159501685,-8.119913205,-6.633573955,-3.116883881,-0.966249661,-5.143703203,-7.23785667,-2.197492336,2.270975558,Hindolam
22b_FILLER_govardhana_hindolam-swarakalpana-ssi-c12.mp3,0.288193892,0.106456801,715.221607,817.435071,1076.647659,0.046884635,-269.8741664,204.0338746,5.769779603,-9.873764474,10.28775028,-12.72260332,-16.67513024,-10.73824107,-13.45763506,-11.13890956,-7.854018759,-5.761191348,-2.777141469,-3.717498988,-5.070542987,-3.732379883,-3.510899542,-3.69357162,-1.959734111,-0.812087228,Hindolam
04a-hindolam-alapana-gnb-c06.mp3,0.266548734,0.039041705,956.1161663,1603.851829,1362.328152,0.039216381,-350.0328775,157.4717169,37.7512103,11.65742255,-9.421130648,8.360886627,-6.469715326,0.794429229,-9.418421659,2.218362533,-4.758023828,-0.626833453,-10.02763787,-4.492919692,-8.050567469,-1.681592192,-6.309478237,-2.344895552,-5.231256277,0.207176801,Hindolam
1raga-hindolam-arohanam_avarohanam.mp3,0.236934626,0.081009589,2615.420262,2267.747048,5016.834862,0.135471978,-253.0692292,50.25119065,-31.68210158,3.816571352,-23.12961403,-5.462139928,-11.63291448,-8.753980542,-11.24832408,3.064400379,-9.339210352,-1.007225236,-10.54693967,0.059233609,-8.121709477,-10.10790497,1.992914381,-2.577257431,-4.665747035,-0.116569964,Hindolam
raga-hindolam-signature.mp3,0.191880655,0.061392277,1976.754984,2062.054812,3929.040974,0.076969052,-283.5097232,79.21233876,-35.03772763,9.248145591,-23.19338636,-7.819273406,-8.274841362,-14.24930898,-20.43592611,-1.794774083,-7.082688195,1.938624994,-10.44651629,2.259447666,-10.83389079,-15.42743616,1.403071621,-5.011897089,-6.856016075,-2.10806099,Hindolam
raga-hindolam-carnatic-govardhana_girisham.mp3,0.242657056,0.083669685,2514.905976,2111.174089,4493.397108,0.135559684,-204.928048,58.71140068,-38.6238904,15.6114965,-31.57304301,-12.94436834,-11.89841242,-10.07605464,-20.18199552,-1.251966751,-10.06101564,0.743578627,-13.90766434,1.831667338,-5.983636071,-14.10102484,0.496447628,-1.806725613,-6.757303965,1.885451825,Hindolam
KALYANI_ATA_TALA_VARNAM_KVN.mp3,0.269438506,0.071173973,889.3798068,872.1858305,1577.92888,0.051304105,-286.6763674,161.6060199,-18.21902356,-13.78748822,-3.657284476,-20.27823078,-20.14614832,-17.92306907,-15.94641896,-15.57841874,-12.75735468,-7.723116184,-5.703529855,-6.555901558,-6.90370344,-8.213321735,-9.807980083,-7.412838915,-5.983380324,-5.167263687,Kalyani
varnam-reethigowlai-vanajaksha-ata-mdr-c25.mp3,0.267833494,0.159357548,801.5867806,979.2265283,1475.761767,0.043072754,-225.2425385,186.7454055,-8.626353942,2.696179332,28.53038654,-3.434274539,-32.48134667,8.458803701,-5.091108306,-21.88905571,2.300319311,-0.34465329,-6.621574666,2.028818761,2.359365375,-7.512005755,0.149812144,-0.712781895,-5.383955453,1.24620356,Kalyani
078-SGR-Alamelu.mp3,0.238874548,0.171136945,1677.265354,1759.55828,3089.358529,0.085996729,-177.2961531,101.5384538,-34.78416091,27.71886254,-2.551865657,4.401858678,-8.805905993,-5.196453503,-3.097124235,3.669018146,-7.907632932,-1.953831968,-5.988659026,5.806300631,-3.470624415,5.573695959,1.874507229,8.839201251,-3.252068284,4.95378115,Kalyani
kamalambambhajare.mp3,0.225426283,0.70900321,2102.916351,2240.173727,4234.330054,0.062548743,9.789437523,76.57167314,-21.94792356,22.57514703,-0.373946121,-7.560402525,-11.37041718,-8.380566254,-12.75785968,-1.068293794,-6.519416942,-2.343625872,-3.790456633,1.365716226,-3.03991429,-2.602121108,-5.667477724,2.327223156,-2.089249317,-2.353576838,Kalyani
pankajalochana.mp3,0.27070215,0.140304863,1713.34803,1512.004076,3094.045094,0.093802427,-172.5032078,121.7457814,-53.97933938,56.13541576,-15.88159795,-10.28041135,-29.83319416,3.116525292,-28.02737698,-6.202850484,-0.731317404,-9.481503735,5.787151454,-4.462850373,5.059162431,-13.52826109,-0.162519238,-4.417976941,-2.851257374,-11.29068028,Kalyani
varnam-kalyani-ata-swarakalpana-mdr-c06.mp3,0.240959311,0.11468257,1055.14526,1459.270951,1857.335625,0.044247123,-239.2360549,147.1513072,-2.177622373,27.74496436,-10.63850177,-12.19445007,-20.53854608,-14.13280633,-19.22005495,-11.47809599,-7.786385572,3.891625877,-5.586540191,4.651709366,-1.069828342,6.546925439,-4.761053183,1.408275503,-7.260677743,1.542290474,Kalyani
04a-kalyani-alapana-dkp-c04.mp3,0.24867188,0.093970187,1535.25414,2045.942594,3130.319106,0.048761812,-212.6319058,119.9551421,2.208653877,6.885896456,2.202881167,7.639031038,-25.8576173,3.04252394,-5.885797507,2.297829905,-10.58623463,5.759735519,-6.611052525,2.44365932,-9.097244317,2.356768194,-4.504901946,2.887661167,-6.568099,4.267520157,Kalyani
04c-biranabrova-kalyani-neraval-ssi-c07.mp3,0.291865066,0.057750616,1806.364243,1355.396653,2687.738671,0.137987204,-220.4357412,121.7120215,-86.47895243,-1.488020836,15.49415333,13.28271612,-13.4253586,10.78126914,-12.34761044,5.235917546,1.644851212,-2.03824337,-5.550930053,8.895599033,-5.92164984,7.082668135,-2.517639433,-1.602916458,-6.528563115,-0.067117621,Kalyani
04d-biranabrova-kalyani-swarakalpana-ssi-c07.mp3,0.285535626,0.05681571,1848.60621,1370.789144,2761.842634,0.146403609,-218.2887623,122.5417005,-82.99311622,12.62793683,22.42998018,8.64341996,-13.94297257,17.71348962,-8.469036669,5.152540204,-6.144023182,-8.554267256,-3.449589628,9.972972623,-4.131557015,12.3734078,-1.556117396,1.183862008,-3.584176985,-1.262476028,Kalyani
04a-kalyani-alapana-ssi-tisai1960.mp3,0.320524346,0.031811222,1561.021258,1848.163077,2928.603108,0.077521096,-251.9902028,133.5111475,-21.67531205,21.53230912,3.665160775,1.817896682,-10.22852427,8.765659889,-6.437693482,3.82362456,-9.638478377,4.412714461,-7.744274578,3.939168523,-1.081298257,13.53936258,-5.429275382,2.44608399,-6.748754715,-0.460841177,Kalyani
1raga-kalyani-arohanam_avarohanam.mp3,0.21598109,0.121698797,2454.414701,2234.080401,4744.25955,0.107789999,-207.5380578,47.83775218,-36.78858875,8.840794951,-30.53812394,-11.49489117,-15.27476045,-15.14669619,-20.06079334,-4.535015631,-21.66871551,-7.276049456,-17.14298877,0.548997804,-11.30793814,-8.430313269,7.655871346,1.997485727,-2.34986219,0.975985785,Kalyani
raga-kalyani-signature.mp3,0.226378561,0.087773092,2432.248189,2122.432906,4456.516968,0.118725742,-242.8345713,50.59728217,-37.11523965,30.78728899,-28.80308888,-20.35693964,-9.363960968,-19.91915137,-26.90567407,-7.593272293,-16.61821027,-8.886029496,-15.9988757,5.249107235,-6.570299924,-14.99270354,4.027632454,2.277043101,-8.256740625,2.235120098,Kalyani
raga-kalyani-carnatic-ganapathe.mp3,0.268469992,0.094216339,2370.469365,2065.429161,4357.08056,0.114664194,-193.5349752,62.34209795,-51.04302278,11.1417951,-37.3542997,-12.69011623,-18.42471925,-12.01360228,-19.75863052,-8.025361289,-22.74155649,-4.97736067,-17.20187485,-2.764766629,-4.994370972,-10.66607075,6.151743651,-2.851644047,-7.374125601,-2.076629077,Kalyani
varnam-kambodhi-sarasijanabha-ata-tala-tkrangachari-c01.mp3,0.305151503,0.073283456,786.5180727,1106.242724,1049.471832,0.046816905,-280.6061062,197.2457019,18.22742956,-9.850301281,-12.84730634,-0.878647661,-20.71614098,-4.379526107,-3.978282324,4.161519423,-6.571649171,-1.088357626,-9.146193119,-2.83343629,-4.882864515,1.9390874,-2.159595507,-0.355896445,-3.581262794,-0.720886826,Kambodhi
